id,smiles
http://www.wikidata.org/entity/Q105128864,COc1cc2c(c(OC)c1C(C)C)CCC1C2(C)CCC(O)C1(C)C
http://www.wikidata.org/entity/Q105117797,COC1[C@H](OC2C[C@](C)(O)C(C)c3cc4c(c(O)c32)C(=O)c2c(O)ccc(O)c2C4=O)OC(C)[C@H](C)C1(C)OC
http://www.wikidata.org/entity/Q110171800,COCC1=CO[C@@H]2C(C)=CC[C@H]3[C@H]2[C@]1(O)C(=O)C[C@@H]3C
http://www.wikidata.org/entity/Q105215598,COc1cc(C[C@@H]2CO[C@@H](c3ccc(O)c(OC)c3)[C@@H]2CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
http://www.wikidata.org/entity/Q105167754,CC1(C)CC[C@]2(C)CC=C3[C@]4(C)CC[C@H]5C(C)(C)[C@@H]6CC(=O)[C@]5(C(O)O6)[C@H]4CC[C@@]3(C)[C@@H]2C1
http://www.wikidata.org/entity/Q115946827,CCCCCCC/C=C/CCCCCCCCC(=O)OC
http://www.wikidata.org/entity/Q105232373,O=C(CCCO)CCCCCCCCCC1NC(CO)C(O)C1O
http://www.wikidata.org/entity/Q105337749,C=C1[C@@H]2[C@H](OC(C)=O)C[C@@]3(C)[C@H](c4ccoc4)OC(=O)C[C@]13O[C@H]1[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(C)(C)[C@H](CC(=O)OC)[C@@]21C
http://www.wikidata.org/entity/Q105257648,CCCC(=O)O[C@H]1C[C@@H]2C[C@H]3[C@](NC)(CN2[C@@H](C)C1)C[C@]1(C(=O)Nc2c(C(=O)[C@H]4OC4(C)C)cccc21)[C@]3(C)C=O
http://www.wikidata.org/entity/Q105182770,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(CC(=O)C=Cc4ccc(O)cc4)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
http://www.wikidata.org/entity/Q104399565,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c3c(OC)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O
http://www.wikidata.org/entity/Q27136482,C=CCCCCC[C@@H](O)[C@H](O)CC#CC#C[C@@H](O)C=C
http://www.wikidata.org/entity/Q105209751,C/C=C(\C)C(=O)O[C@H]1c2cc3c(c(OC)c2-c2c(cc(OC)c(OC)c2OC)[C@H](C(=O)/C(C)=C/C)[C@H](C)[C@H]1C)OCO3
http://www.wikidata.org/entity/Q6765897,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2O
http://www.wikidata.org/entity/Q105004342,COC1=CC(=O)C(c2ccc(OC)c3c(O)cc(C)cc23)=C2C[C@H](C)NC(C)=C12
http://www.wikidata.org/entity/Q104920039,O[C@H]1CO[C@H](/C=C/c2ccccc2)OC1
http://www.wikidata.org/entity/Q105249368,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](CO[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)ccc1O
http://www.wikidata.org/entity/Q105164213,CCCCCCCCCCCC(=O)OC1C(OC2C(C)OC(OC3C(OC(CCCCC)CCCCCCCCCC(=O)OC)OC(C)C(O)C3O)C(O)C2O)OC(C)C(OC2OC(C)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O
http://www.wikidata.org/entity/Q77521206,Cc1cc(O)c2c(c1)COC1=C2C(=O)c2cccc(O)c2C1=O
http://www.wikidata.org/entity/Q105287462,CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)[C@H](O)[C@]4(C)[C@H]3CC[C@]12C
http://www.wikidata.org/entity/Q104908400,C[C@@H]1CC(=O)O[C@@H](C)Cc2cc(O)cc(O)c2C(=O)O[C@H](C)Cc2cc(O)cc(O)c2C(=O)O[C@@H](C)CC(=O)O[C@@H](C)CC(=O)O1
http://www.wikidata.org/entity/Q105189196,COc1cc(OCC2OC2(C)C)cc2oc(-c3ccc(O)cc3)cc(=O)c12
http://www.wikidata.org/entity/Q105232074,C=C1C(=O)OC2C1C(OC(=O)C(C)C)C(OC(C)=O)C(C)(O)C1C(OC(C)=O)C=C(C)C21
http://www.wikidata.org/entity/Q105268894,C=C(C)[C@H]1C[C@@]2(C)[C@H](C=CC[C@@H]2C)C(=O)[C@@H]1O
http://www.wikidata.org/entity/Q105177721,C=C(C(=O)O)[C@@H]1CC(=O)[C@@]2(C)CCCC(C)=C2C1
http://www.wikidata.org/entity/Q105239324,Cc1cc2c(cc1O)[C@H](C)C[C@@H](O)[C@H]2C(C)C
http://www.wikidata.org/entity/Q105271387,COc1cc(C(=O)[C@H](C)[C@@H](C)Cc2ccc3c(c2)OCO3)ccc1O
http://www.wikidata.org/entity/Q105276370,CC(C)[C@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)CC1=CC3=O
http://www.wikidata.org/entity/Q104402158,CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C
http://www.wikidata.org/entity/Q75062141,CCCCCCCCCCCCCCO[P@]1(=O)OC[C@@H]2COC(=O)C2=C(CC(C)C)O1
http://www.wikidata.org/entity/Q105133656,C[C@@H]1C[C@H]2O[C@]3(O[C@@H]2C(C)(C)O)[C@H]1[C@@]1(C)CC[C@@]24C[C@@]25CC[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C(C)(C)[C@H]5CC=C4[C@]1(C)[C@H]3O
http://www.wikidata.org/entity/Q105206976,CC(=O)O[C@H]1[C@@H](O)[C@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C(CO)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@H](O)[C@@H]2O)O[C@@H](C)[C@@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
http://www.wikidata.org/entity/Q105197022,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@@]21C)C(C)C
http://www.wikidata.org/entity/Q110193996,C=C[C@@](C)(O)CC[C@H](O)[C@@]1(C)CC[C@H](C(C)(C)O)O1
http://www.wikidata.org/entity/Q104937356,COC(=O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(OC)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
http://www.wikidata.org/entity/Q106038425,CC(O)C1C(=O)N2C1CC(SCCN)C2C(=O)O
http://www.wikidata.org/entity/Q105326866,C=C(C(=O)OC)[C@@H]1CC[C@]2(C)[C@H](C(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC[C@H]2OC(=O)[C@H](O)Cc2ccc(O)cc2)[C@H]1O
http://www.wikidata.org/entity/Q104888557,COc1cc(OC)c2c(c1)O[C@H](c1ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc1)CC2=O
http://www.wikidata.org/entity/Q104252028,C/C=C1\CN(CCO)[C@H]2C[C@@H]1[C@@H](C(=O)OC)n1c2cc2ccccc21
http://www.wikidata.org/entity/Q104934527,COc1cc(CC[C@H](O)C[C@H](O)CCc2ccc(O)cc2)ccc1O
http://www.wikidata.org/entity/Q104977313,CC(=O)Cc1cc(=O)c2c(O)c3c(O)cc(O)c(-c4c(O)cc(O)c5c(O)c6c(=O)cc(C[C@H](C)O)oc6cc45)c3cc2o1
http://www.wikidata.org/entity/Q105224630,COc1ccc2c(c1O)N(C(C)=O)C1=C3[C@@H]4C[C@H]5N(CC[C@@]125)CC4=CCO[C@H]3O
http://www.wikidata.org/entity/Q105197331,C[C@H]1C[C@@H](O)C[C@]2(C)C[C@H]3OC(=O)[C@](C)(O)[C@H]3C=C12
