id,smiles
http://www.wikidata.org/entity/Q105009171,C/C=C1\C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
http://www.wikidata.org/entity/Q104943072,CC(C)=CCC[C@@H](C)[C@H]1CC=C(C=O)[C@H]2CC=C(C)[C@@H]2[C@H]1O
http://www.wikidata.org/entity/Q104919026,CC(=CCO)CC1=C(CC(=O)O)[C@]2(C)CCCC(C)(C)[C@H]2CC1
http://www.wikidata.org/entity/Q105130119,COc1cc2c(cc1O)[C@]13C[C@@H](OC)CC=C1CCN3CCC2
http://www.wikidata.org/entity/Q103816925,CCCCCCCCCC=CC=C(C)C(=O)O
http://www.wikidata.org/entity/Q104375890,Cc1ccc2c(c1)C(C)(C)CCC[C@@H]2C
http://www.wikidata.org/entity/Q72459450,CC1=CC[C@]2([C@H]3[C@H](C)COC(=O)[C@H]3O[C@@]2(C)O)[C@H](O)C1=O
http://www.wikidata.org/entity/Q105007184,COc1cc([C@@H](O)[C@H](CO)Oc2c(OC)cc(C(C)=O)cc2OC)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
http://www.wikidata.org/entity/Q5199357,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O
http://www.wikidata.org/entity/Q77369868,CCCCCC(=O)CCCC=CC(=O)NC1CC2(O)C(=O)C(C1O)C(O)C1OC12
http://www.wikidata.org/entity/Q111734785,COC1CCCN2C(C3CC(C)C(=O)O3)CCC2C12CC(C)C(=O)O2
http://www.wikidata.org/entity/Q27138340,C[C@H](C/C=C/C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C
http://www.wikidata.org/entity/Q110188157,COc1c(O[C@@H]2OC(CO)[C@@H](O)[C@H](O)C2O)cc2oc(-c3ccc(O)c(O)c3)c(OC)c(=O)c2c1O
http://www.wikidata.org/entity/Q105216664,CCCCCCCCCCCC[C@H](O)[C@H]1CC[C@@H]([C@H](O)CCCCCCCCCC[C@H](O)CC2=C[C@@H](C)OC2=O)O1
http://www.wikidata.org/entity/Q105137530,COc1cc([C@@H]2Oc3c(OC)cc(/C=C/c4cc(O)cc(O)c4)cc3[C@H]2c2cc(O)cc(O)c2)ccc1O
http://www.wikidata.org/entity/Q104950091,C/C=C1/CN2[C@H]3Cc4c(n(C)c5ccccc45)[C@@H]2C[C@@H]1[C@@]3(C=O)C(=O)OC
http://www.wikidata.org/entity/Q105215319,COc1cc(O)c2c(c1)O[C@H](c1ccc(O[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)cc1)CC2=O
http://www.wikidata.org/entity/Q105324297,CCN1C[C@]2(C)CC[C@H](O)[C@@]34[C@@H]5C[C@H]6[C@H](O)[C@@H]5[C@](O)(C[C@H]6OC)[C@@](O)(C[C@H]23)[C@@H]14
http://www.wikidata.org/entity/Q105311849,C=C1CCC(O)C2(C)CC3(O)OC(=O)C(C)=C3CC12
http://www.wikidata.org/entity/Q115971731,COC1=C(OC)[C@H](O)[C@H](C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CO)[C@@H](C)C1=O
http://www.wikidata.org/entity/Q105209273,C/C=C/C=C/C(O)=C1/C(=O)[C@@]2(C)C[C@@]3(C(=O)C(Cl)=C[C@H](O)[C@H]3O)[C@@H]1[C@](C)(O)C2=O
http://www.wikidata.org/entity/Q104949168,CS(=O)(=O)Cc1cc(O)c(O)c(Br)c1Br
http://www.wikidata.org/entity/Q105286963,CC(=O)ONC1C(C)OC(O[C@H]2C/C=C(\C)[C@@H]3C=C[C@@H]4[C@@H](O)[C@@H](C)C[C@H](C)[C@H]4[C@]3(C)C(=O)C3=C(O)[C@@]4(C[C@@H](C)C(CO)=C[C@H]4/C=C/2C)OC3=O)CC1(C)[N+](=O)[O-]
http://www.wikidata.org/entity/Q104388628,C=C1[C@H]2CC[C@@H]3C(CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)O)(C2)[C@H]1OC(=O)/C(C)=C\C
http://www.wikidata.org/entity/Q105123480,C#C/C=C\C[C@@H]1O[C@@H]([C@@H](Br)CC)C[C@H](OC(C)=O)[C@@H](Cl)C[C@H]1OC(C)=O
http://www.wikidata.org/entity/Q110168727,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](OC2CC4N=CC(C)OC(CC(C)O)OC4C(C)O2)C1)C(=O)c1c(O)cccc1C3=O
http://www.wikidata.org/entity/Q104955526,C=C(C)[C@@H]1C[C@@H](OC(C)=O)[C@](C)(OC(C)=O)[C@H]1C=C/C(C)=C1\C(=O)C[C@H]2[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]3CC[C@]12C
http://www.wikidata.org/entity/Q83107690,COc1c(OC)c(O)c2c(=O)cc(-c3ccccc3O)oc2c1O
http://www.wikidata.org/entity/Q27103475,NC(Cc1ccccc1)C(=O)O
http://www.wikidata.org/entity/Q105225015,CC(=O)O[C@H]1CC(C)=C2C(=O)C=C(C)[C@@H]2[C@H]2OC(=O)[C@H](C)[C@@H]21
http://www.wikidata.org/entity/Q105248744,CO[C@H]1O[C@@H]([C@H](O)C(C)(C)OC)C[C@H]1[C@@H]1CC=C2[C@]3(C)[C@H](O)C[C@H]4C(C)(C)[C@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]21C
http://www.wikidata.org/entity/Q105324196,CC(=O)/C(=C1/C=NC(=N)N1)c1cc2c(=O)cc(C)oc2cc1O
http://www.wikidata.org/entity/Q105151495,COc1cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)cc3o2)ccc1O
http://www.wikidata.org/entity/Q105241371,COc1cc(/C=C\C(=O)O[C@H]2[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@@H]2CO[C@H]2OC[C@H](O)[C@H](O)[C@H]2O)ccc1O
http://www.wikidata.org/entity/Q105345749,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)[C@H](c3cc4[nH]c5c(c4cc3OC)CCN3C[C@@H]4C[C@H](CC)[C@H]3[C@@]5(C(=O)OC)C4)C[C@H]1[C@@H]2C(=O)OC
http://www.wikidata.org/entity/Q105113875,C/C=C1/C[C@@]2(CO)O[C@@]2(C)C(=O)OCC2=CC[N+]3([O-])CC[C@@H](OC1=O)[C@@H]23
http://www.wikidata.org/entity/Q105217136,C/C=C(\C)C(=O)O[C@H]1c2cc3c(c(OC)c2-c2c(cc(OC)c(OC)c2OC)C[C@H](C)[C@@H]1C)OCO3
http://www.wikidata.org/entity/Q105340652,O=C[C@]1(/C=C\O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)C[C@@H]1O
http://www.wikidata.org/entity/Q105028588,CC(=O)OC1CCC2(C)OC(=O)C1(C)C2CCC12C3C(C(C)C)CCC1(C)C1CCC4(CCCC42)N3C1
http://www.wikidata.org/entity/Q104922344,C=C1CC[C@@H]([C@H](C)CCC=C(C)C)[C@@H](O)[C@H]2[C@H]1C[C@H](O)[C@@]2(C)O
http://www.wikidata.org/entity/Q104403769,C=C(CCO)CCCC(C)C
http://www.wikidata.org/entity/Q75064468,C=CC(C)(C)c1[nH]c2ccccc2c1C1=C(OC)C(=O)C(c2c[nH]c3c(CC=C(C)C)cccc23)=C(OC)C1=O
http://www.wikidata.org/entity/Q105031363,COc1cc(/C=C/COC(=O)CC(C)C)cc(OC)c1OC
http://www.wikidata.org/entity/Q77569348,C=C(C1=CC(=O)C(C)(C)O1)[C@@H]1CC=C([C@@H]2C(=O)C[C@H]3[C@@]2(C)CC[C@H]2C(C)(C)[C@@H](O)[C@H](O)C[C@]32C)[C@H](O)O1
http://www.wikidata.org/entity/Q104912366,CCC(C)C1NC(=O)C2C(CCN2C(=O)C(NC(=O)C(C)N(C)C=O)C(C)C)Oc2ccc(OC)c(c2)C=CNC1=O
http://www.wikidata.org/entity/Q105271372,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@@H]2OC(=O)c1ccccc1
http://www.wikidata.org/entity/Q105307709,C=C/C=C\[C@H](C)[C@H](OC(N)=O)[C@H](C)[C@H](O)[C@@H](C)/C=C(\C)[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@H]1/C=C/C[C@@H]1OC(=O)[C@@H](C)[C@H](O)[C@@H]1C
http://www.wikidata.org/entity/Q82222070,CC1=CC(C)CC=CC2C3OC3(C)C(C)C3C(Cc4ccccc4)NC(=O)C23OC(=O)CCC(O)C1=O
http://www.wikidata.org/entity/Q105185700,C=C(C)C(COc1c2occc2cc2ccc(=O)oc12)OC(C)(C)C(O)COc1c2c(cc3ccoc13)C=C[C@@]1(O2)OC(COc2c3occc3cc3ccc(=O)oc23)C(C)(C)O1
http://www.wikidata.org/entity/Q83031217,COc1c(C)c(OC(=O)c2c(C)c(C)c(OC(=O)c3c(C)c(O)cc(Cc4c(O)c(C)c(CC(=O)O)c(-c5c(C)c(C)c(C(=O)Oc6c(C)c(C)c(C(=O)O)c(OC)c6C)c(OC)c5C)c4O)c3O)c(C)c2OC)c(C)c(C)c1C(=O)O
http://www.wikidata.org/entity/Q105370219,CC1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(CO1)[C@@H]2C/C=C(/C=O)CC=O
http://www.wikidata.org/entity/Q105166100,CC1(C)C(=O)CC[C@]2(C)[C@H]3CC[C@@H]4C5=CCC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
http://www.wikidata.org/entity/Q105259883,O=C1C=CC(=O)c2cc(-c3cccc4c3C(=O)C=CC4=O)ccc21
http://www.wikidata.org/entity/Q104937461,C/C=C/C#CC#C/C=C/C=C/CCCCOC(C)=O
http://www.wikidata.org/entity/Q83057880,C=C(C)Cc1ccccc1
http://www.wikidata.org/entity/Q105171993,Oc1cc(O)cc([C@@H]2c3c(/C=C/c4ccc(O)c(O)c4)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)c1
http://www.wikidata.org/entity/Q82926135,CCCCCCCCCC=CC=CC=CC=CC(=O)O
http://www.wikidata.org/entity/Q105171207,O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(OS(=O)(=O)O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O
http://www.wikidata.org/entity/Q105172832,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=C[C@@H](O)[C@]12C)C(=O)O
http://www.wikidata.org/entity/Q105186035,O=C1NCC(O)n2c1cc(Br)c2Br
http://www.wikidata.org/entity/Q105135146,CC(=O)O[C@@H]1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]12C)[C@H]3OC(C)=O
http://www.wikidata.org/entity/Q105127526,CO[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@@H](OC)C[C@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4CC[C@@]5(C)C(=CC[C@@H]6[C@@H]5C[C@@H](OC(=O)c5ccccc5)[C@]5(C)[C@@H]([C@@H](C)OC(C)=O)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
http://www.wikidata.org/entity/Q105284048,CC(=O)O[C@H]1C2=C(C)C(=O)O[C@@H]2/C=C(/C)CC[C@@H](OC(C)=O)[C@@]2(C)[C@H]1[C@@]1(CC[C@H]2OC(C)=O)CO1
http://www.wikidata.org/entity/Q105126373,C/C=C(\C)C(=O)N[C@H]1CCCN1C(=O)/C=C/c1ccccc1
http://www.wikidata.org/entity/Q105162112,C[C@H]1CCC[C@]2(C)C[C@@H]3OO[C@]12C=C3C(C)(C)O
http://www.wikidata.org/entity/Q75057497,C/C1=C\CC[C@H](C)[C@@H](C)OC(=O)/C=C/[C@](C)(O)/C=C/C1=O
http://www.wikidata.org/entity/Q77560027,C[C@H](C(=O)O)[C@@H](O)[C@@H]1C[C@@]2(C)[C@@H]3CC[C@H]4Cc5c([nH]c6cc7c(cc56)C5=CC(C)(C)OC(C)(C)[C@H]5C7)[C@]4(C)[C@@]3(C)CC[C@]2(O)O1
http://www.wikidata.org/entity/Q105218111,C[C@]1(c2ccc(C(=O)O)cc2O)CCC(=O)O1
http://www.wikidata.org/entity/Q15427889,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)C(=O)[C@@]5(OC)C(=O)O[C@]4(CC[C@@]2(C)O3)C5(C)C)cc1
http://www.wikidata.org/entity/Q27887395,O=CC[C@H](O)[C@H](O)CO
http://www.wikidata.org/entity/Q105028798,COc1cc(CC(COC(C)=O)C(COC(C)=O)Cc2cc(OC)c3c(c2)OCO3)cc2c1OCO2
http://www.wikidata.org/entity/Q27269145,COc1c2c(cc(O)c1CC=C(C)C)OCC(c1ccc(O)cc1O)=C2
http://www.wikidata.org/entity/Q105361859,C[C@H](CC[C@H](C)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
http://www.wikidata.org/entity/Q105177933,CCCC[C@H]1CCCC[C@H](C)Cc2cc(O)c(c(O)c2)[C@@H](CCCC(Cl)Cl)CCCC[C@H](C)[C@@H](O)c2cc(O)c1c(O)c2
http://www.wikidata.org/entity/Q105282047,C[C@H]1CC[C@H]([C@H](C)CC[C@H](O)C(C)(C)O)[C@@H](O)C1
http://www.wikidata.org/entity/Q105195960,CC(C)CC(=O)OCc1ccc(C#CC=Cc2ccco2)s1
http://www.wikidata.org/entity/Q105299704,C[C@@H]1NC[C@]23C[C@@H](O)[C@H]4[C@@H](CCC5=CC(=O)C=C[C@@]54C)[C@@H]2CC[C@H]13
http://www.wikidata.org/entity/Q104953427,C=C[C@H](Cl)[C@@](C)(O)c1cc(=O)c2c(CO)cc3c(c2o1)C(=O)c1c(O)cccc1C3=O
http://www.wikidata.org/entity/Q104402016,CC(=O)CC1CCC(CC(=O)CC2CCCN2C)N1C
http://www.wikidata.org/entity/Q27225281,C=C1C[C@@]2(O)[C@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@]2(C)[C@H]2C(=O)O[C@](C)(C(=O)OC)C(=O)[C@]12C
http://www.wikidata.org/entity/Q105377962,CC(=CCC[C@@]1(C)CC[C@@H]([C@H](C)C(=O)O)OO1)CCC1=C(C)CCCC1(C)C
http://www.wikidata.org/entity/Q105215345,C=C[C@](C)(O)CC[C@@]1(C)[C@H](C)CC[C@@]2(C)C(C)=C[C@@H](OO)C[C@H]12
http://www.wikidata.org/entity/Q77573994,Cc1ccc(O)c2c1[C@@H](O)[C@@H](C)OC2=O
http://www.wikidata.org/entity/Q105146013,CCCCCCCC/C=C\CCCCCCCc1cc(O)c(C)c(O)c1
http://www.wikidata.org/entity/Q27149237,CCCC1OC(=O)C(C)CC(C)CCCCC(=O)CCCC(CC)/C=C/C=C(\COC)CCC(O)C(O)CC(O)CNC1=O
http://www.wikidata.org/entity/Q104388088,C[C@]12C[C@@H](O)[C@@H]3C[C@@]1(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@]3(COC(=O)c1ccccc1)C(=O)O2
http://www.wikidata.org/entity/Q105224174,O=C(O)CC(C(=O)OC1C(O)C(CO)OC(OC(=O)c2cc(O)c(O)c(O)c2)C1O)C1c2c(cc(O)c(O)c2O)C(=O)OC1C(=O)O
http://www.wikidata.org/entity/Q105113710,C=CC(C)(C)c1c2c(c(O)c3ccc(=O)oc13)[C@H](c1c(C(=O)OC)cc3c([nH]c4ccccc43)c1O)CC(C)(C)O2
http://www.wikidata.org/entity/Q105118610,CC[C@@H]1[C@@H](C)O[C@@](OC)([C@@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C=C/[C@H](C)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]3(O)C[C@@H](O[C@H]4C[C@H](O)[C@H](O)[C@H](C)O4)[C@H](CC)[C@@H](C)O3)OC(=O)/C=C/C=C/[C@@H]2C)C[C@H]1O[C@@H]1C[C@H](O)[C@H](O)[C@H](C)O1
http://www.wikidata.org/entity/Q104923197,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)C[C@@H](O)CCCCCCCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
http://www.wikidata.org/entity/Q105237588,C=C(CCC1=C(C)CC[C@@H]2C(C)(C)CCC[C@@]12C)[C@@H](COC(C)=O)OC(C)=O
http://www.wikidata.org/entity/Q105180095,COc1ccc(O)cc1CC=C(CO)CCC=C(C)C
http://www.wikidata.org/entity/Q105149729,C=C1C=CC[C@@]2(C)CC[C@H](C(C)(C)O)C[C@H]12
http://www.wikidata.org/entity/Q105233188,C=C1C(=O)OC2CC(=C)C3C(O)CC(C)(O)C3CC12
http://www.wikidata.org/entity/Q115971248,CC1=C[C@H]2O[C@@H]3C[C@@H](OC(=O)/C=C\C=C\[C@@H](OCCC4=CC(=O)OC4)[C@@H](C)O)[C@](C)([C@@]2(CO)CC1)[C@@]31CO1
http://www.wikidata.org/entity/Q105179628,COC1=Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc3ccc(-c4ccccc4)c(c23)C1=O
http://www.wikidata.org/entity/Q105237376,COc1cc(/C=C/C(=O)O[C@H]2CC[C@]3(C)[C@H]4C=C[C@]5(O)[C@@H]6[C@@H](C)[C@H](C)CC[C@]6(C)CC[C@@]5(C)[C@]4(C)CC[C@H]3C2(C)C)ccc1O
http://www.wikidata.org/entity/Q104246544,N=C1N[C@H]2[C@H](CO)NC(=N)N3CCC[C@]23N1
http://www.wikidata.org/entity/Q104246484,COC1=C(NCC(=O)O)CC(O)(OCC2C(O)C(O)C(O)C2O)C/C1=N\C(CO)C(=O)O
http://www.wikidata.org/entity/Q105001940,CC1=CC[C@]2(C)C(=C(C)C(=O)[C@@H](O)[C@H]2C)CC1
http://www.wikidata.org/entity/Q104938365,C=C(C)C(CC/C(C)=C/COc1cc(O)cc(O)c1C(=O)C(C)CC)OO
http://www.wikidata.org/entity/Q105278661,C=C1CC[C@H]2[C@@](C)(CCC[C@]2(C)C(=O)O)[C@@H]1CC/C(=C/CO)CO
http://www.wikidata.org/entity/Q105312048,CC[C@H](O)CC(=O)O[C@@H]1C[C@H]2[C@]3(C)CC[C@H]4[C@](C)(CC)CCC[C@]4(C)[C@H]3C[C@@H](O)[C@]2(C)[C@@H](C=O)[C@@H]1C(C)=O
http://www.wikidata.org/entity/Q104913411,COc1cc(-c2ccc3cc4c(cc3c2N(C)C=O)OCO4)c(OC)cc1O
http://www.wikidata.org/entity/Q105251879,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)c(C/C=C(\C)CCC=C(C)C)c(O)c2c1=O
http://www.wikidata.org/entity/Q77513915,CC1=CC(=O)[C@]2(O)[C@@]34O[C@]3(C[C@@H](O[C@H]3CC[C@H](N)[C@H](C)O3)[C@]2(O)C1)C(=O)c1c(ccc([C@H]2CC[C@H](O[C@H]3CC[C@H](O)[C@H](C)O3)[C@H](C)O2)c1O)C4=O
http://www.wikidata.org/entity/Q105299837,COc1c(C(C)C)cc2c(c1O)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1C[C@H]2OC
http://www.wikidata.org/entity/Q105298358,CC(=O)Oc1cc2c(c3ccccc13)OC(C)(C)C=C2c1c2c(c3ccccc3c1OC(C)=O)OC(C)(C)C=C2
http://www.wikidata.org/entity/Q105026218,CC[C@H](C)[C@@H](O)[C@@H](C)[C@H](C/C=C/C=C\C(N)=O)OC(=O)/C=C/c1ccccc1
http://www.wikidata.org/entity/Q105165297,C[C@H]1C(=O)OC23CC[C@]4(C)C(=O)OCC45O[C@](c4ccoc4)(C[C@@H]1[C@@]25C)O3
http://www.wikidata.org/entity/Q76729650,CCCCC/C=C\C/C=C\CCCCCCCCCC
