id,smiles
http://www.wikidata.org/entity/Q27136238,C=CCC1=C[C@]2(O)C[C@H](C(C)(C)O)OC2=C(CC2=C3O[C@@H](C(C)(C)O)C[C@@]3(O)C=C(CC=C)C2=O)C1=O
http://www.wikidata.org/entity/Q105216519,CC(=O)OC[C@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1[C@H](C)[C@H](C)C(=O)O[C@@H]([C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1)[C@]4(C)O
http://www.wikidata.org/entity/Q105163857,CCCCC/C=C\C/C=C\CCCCCCC(CC)(OCCCC)C(=O)O
http://www.wikidata.org/entity/Q105267194,CC(=O)OC[C@@]1(C)CCC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](C=O)C(C=O)=CC[C@H]4C3=CC[C@@H]12
http://www.wikidata.org/entity/Q105259944,CO[C@H]1C[C@@]2(OC)[C@H]3C[C@@H]1C[C@H]3[C@@]13C(=O)CC[C@@]4(C)CN[C@@H]1[C@]2(OC)[C@H](OC(C)=O)[C@H]43
http://www.wikidata.org/entity/Q105274276,C=C(C)[C@@H]1CC(=O)c2c(O)c(C(C)C)c(O)c(O)c2[C@@]1(C)CCC(=O)O
http://www.wikidata.org/entity/Q105151868,COc1cc2c(c(O)c1C)C(=O)[C@@]1(O)c3ccccc3OC[C@@H]1O2
http://www.wikidata.org/entity/Q105194493,C=C1CO[C@@]2(O)C[C@@H](C)[C@@H]3C[C@@H]4O[C@]4(C)[C@H](O)[C@H]3[C@@]12O
http://www.wikidata.org/entity/Q105325498,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C(C)OC(=O)/C=C\C(C)C(O[C@@H]3O[C@H](C)C[C@@]4(OC(=O)O[C@H]4C)[C@H]3O)C(C)CC(C)(O)C(=O)/C=C\C3OC32)[C@@H]1OC
http://www.wikidata.org/entity/Q105252759,C=C1[C@@H]2CC[C@H](C)[C@@]1(C)CCC1=CCC[C@](C)(OC1=O)[C@H](O)C2
http://www.wikidata.org/entity/Q105361353,C=C1CC[C@@H](C(=C)C)[C@@H]2C=C(C)C(=O)C3=C(C(=O)[C@@H](C)C3)[C@@H]12
http://www.wikidata.org/entity/Q77370719,CO[C@@H](CC(=O)O)[C@H](C)[C@H]1OC2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@@](O)(CO)[C@H](C)C[C@@H]5C)C[C@@H]4C)O3)O2)C[C@H](O)[C@H]1C
http://www.wikidata.org/entity/Q105133458,CC(O)c1oc(=O)cc2c1C[C@H]1OC(=O)[C@@]3(C)CCC(O)[C@@]2(C)[C@@H]13
http://www.wikidata.org/entity/Q105367648,O=c1c(CO)nc2c(O)nc(O)nc2n1C[C@@H](O)[C@@H](O)[C@@H](O)CO
http://www.wikidata.org/entity/Q105030603,C=C(C)C1CCC2(C)CCCC(C)(OC(C)=O)C2C1
http://www.wikidata.org/entity/Q105003147,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)[C@@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
http://www.wikidata.org/entity/Q82099595,c1ccc(-c2ccco2)cc1
http://www.wikidata.org/entity/Q105143328,C=C1[C@H](O)C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]2(C)[C@@H]1CCC1=CCOC1=O
http://www.wikidata.org/entity/Q105250756,C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)CC(C)C)C[C@]1(C)C=CC=C(C)[C@H]21
http://www.wikidata.org/entity/Q110175261,O[C@@H]1CC[C@H](O)[C@@]23O[C@@]12C1(Oc2cccc4cccc(c24)O1)[C@@H]1O[C@@H]1[C@@H]3O
http://www.wikidata.org/entity/Q67879847,COc1cc2c(cc1C(C)=O)CCC(C)(C)O2
http://www.wikidata.org/entity/Q105112386,CCc1c(C)cc2cc3c(c(O)c2c1O)C(=O)C(C)(C1(C)C(=O)c2c(cc4cc(C)c(CC)c(O)c4c2O)C(C)(C)C1=O)C(=O)C3(C)C
http://www.wikidata.org/entity/Q105291939,CN1C=Cc2ccccc2[C@@H](c2ccccc2)C(O)C1=O
http://www.wikidata.org/entity/Q105269739,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@]13C[C@H]4C[C@H](O[C@@]4(CO)[C@H]1O)[C@@H]23
http://www.wikidata.org/entity/Q105192140,CC(=O)O[C@H]1C/C(C)=C/C[C@@H](OC(C)=O)/C(C)=C/[C@H]2OC(=O)[C@@H](C)[C@H]12
http://www.wikidata.org/entity/Q104994130,C=C1[C@@H]([C@]2(C)[C@H]3CC(=O)OC[C@@]3(C)OC(=O)C[C@H]2OC(C)=O)[C@H](OC=O)[C@H](OC(=O)C(O)C(C)CC)[C@@]2(C)[C@H](c3ccoc3)CC(=O)[C@]12O
http://www.wikidata.org/entity/Q27291244,C[C@@H]1C[C@](O)([C@@H](C)O)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@]1(C)O)[C@H]23
http://www.wikidata.org/entity/Q104253548,CC1C2C[C@]2(C(C)C)C[C@H]1O
http://www.wikidata.org/entity/Q110178450,C=C1[C@H]2C[C@H]2[C@]2(C)C=C3OC(=O)C(COC(C)=O)=C3C[C@@H]12
