id,smiles
http://www.wikidata.org/entity/Q105153014,COc1cc2c3c4c1Oc1c(c(OC)cc5c1C(Cc1ccc(O)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC5)O4
http://www.wikidata.org/entity/Q27224933,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1
http://www.wikidata.org/entity/Q104991592,C=C1C(=O)O[C@H]2C/C(C)=C/C[C@@H](OC(C)=O)/C(C)=C/[C@@H](O)[C@H]12
http://www.wikidata.org/entity/Q105156400,CC[C@H](C)[C@@H]1NC(=O)[C@@H](N)Cc2ccc(O)c(c2)-c2cc3cc(c2O)Oc2ccc(cc2)C[C@H](C(=O)O)NC(=O)[C@@H](C3)NC1=O
http://www.wikidata.org/entity/Q105139422,C=C1C(=O)O[C@H]2C/C(COC(=O)/C(C)=C/C)=C/CC[C@]3(C)O[C@@H]3[C@@H](O)[C@H]12
http://www.wikidata.org/entity/Q105105315,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)CC12C
http://www.wikidata.org/entity/Q105188765,COc1c(C(N)=O)ccc2occc12
http://www.wikidata.org/entity/Q27148262,O=C(O)CCCCCCCCCCCCCCCCCCCCO
http://www.wikidata.org/entity/Q105178416,COc1ccc(-c2cc(=O)c3c(O)c([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1
http://www.wikidata.org/entity/Q105016019,CC(=O)O[C@H](/C=C1\C=CC(=O)O1)COC(=O)c1ccccc1
http://www.wikidata.org/entity/Q105263727,COc1cc([C@H]2C[C@H]3O[C@@H](c4cc(OC)c(O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(OC)c4)C[C@H]3O2)cc(OC)c1O
http://www.wikidata.org/entity/Q27284825,O=c1cc(-c2ccc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)oc2cc(O)cc(O)c12
http://www.wikidata.org/entity/Q77279508,OC[C@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
http://www.wikidata.org/entity/Q105177021,CCCCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@H](O)CC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
http://www.wikidata.org/entity/Q105193075,C[C@@H]1C[C@H](O)CC(C)(C)[C@]1(O)/C=C/[C@@H](C)O
http://www.wikidata.org/entity/Q82743198,CO[C@@H]1OC=C(C)[C@H]2CC[C@@H](C)[C@@H]12
http://www.wikidata.org/entity/Q104920925,CC[C@H](C)[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C1=O
