id,smiles
http://www.wikidata.org/entity/Q27134909,C[C@@H]1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC/C(=C\C=O)O2
http://www.wikidata.org/entity/Q105113954,C=C1CCC2C(C(C(=C)C=O)C1C=O)C2(C)C
http://www.wikidata.org/entity/Q105212430,C=C1CC[C@@H]2[C@H]3[C@@H](CC[C@H]2C)[C@@H](C)C(=O)OO[C@H]13
http://www.wikidata.org/entity/Q105232692,CCCCCCCC[C@H](C)[C@@H]1CC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc2ccccc2)C(=O)O1
http://www.wikidata.org/entity/Q105288064,Cc1c(O)cc2c3c1OC(C)(C)C[C@@H]3c1ccc(O)c(O)c1CC2
http://www.wikidata.org/entity/Q105260060,C=C1C(=O)O[C@@H]2C[C@@]3(C)O[C@@H]3CC[C@@]3(C)O[C@@H]3C[C@@H]12
http://www.wikidata.org/entity/Q105346686,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)C=Cc1ccc(O)c(O)c1)C(=O)O
http://www.wikidata.org/entity/Q105228733,COc1cc([C@@H](O)[C@H](CO)Oc2ccc(C[C@H]3C(=O)OC[C@@H]3Cc3cc(OC)c4c(c3)[C@H](CO)[C@@H](c3ccc(O)c(OC)c3)O4)cc2OC)ccc1O
http://www.wikidata.org/entity/Q105164252,CC(=O)OC[C@H]1O[C@@H](O[C@@](CC(=O)OCc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)(CC(C)C)C(=O)OCc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
http://www.wikidata.org/entity/Q104947221,CC(C)CC=C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C
http://www.wikidata.org/entity/Q65660465,CC1=C[C@@H]2CC[C@H]3[C@@](C)(CO)C[C@H](O)C[C@]3(C)[C@@]23CC[C@@H]1C3
http://www.wikidata.org/entity/Q75058385,CC(C)[C@@H](C)/C=C/[C@@H](C)C1CC[C@H]2C3=C(O)C=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C
http://www.wikidata.org/entity/Q72441206,N[C@H]1CN[C@H](C(=O)O)C1
http://www.wikidata.org/entity/Q105211175,C[C@@H]1[C@H]2[C@H]3C=C[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
http://www.wikidata.org/entity/Q27265875,C=CC(C)(CCC=C(C)C)OC(=O)CCCCC
http://www.wikidata.org/entity/Q27285051,CCCCCCCC/C=C/CO
http://www.wikidata.org/entity/Q103817056,CC(=CC(C)C1CCC(=O)C23CC(=O)C4=CC(=O)CCC4(C)C2CCC13C)C(C)C(C)C
http://www.wikidata.org/entity/Q104916781,C[C@H](CC[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4C(C)(C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]12C
http://www.wikidata.org/entity/Q104985527,COC(=O)[C@]12C[C@H]3C[C@@H]4[C@H](C)OCN(CCc5c1n(c1cc(OC)ccc51)C3=O)[C@@H]42
http://www.wikidata.org/entity/Q105224994,CO[C@@]1(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@@H]3[C@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C
http://www.wikidata.org/entity/Q115950630,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@H]1O
http://www.wikidata.org/entity/Q105382626,C[C@@]1(O)C=Cc2c(c(O)cc3cc(-c4cc(O)cc(O)c4)oc23)OC1
http://www.wikidata.org/entity/Q104954589,CC[C@@]1(O)CC(OC2OC(C)C(O)C(O)C2O)c2c(O)c3c(c(O)c2C1C(=O)OC)C(=O)c1cccc(O)c1C3=O
http://www.wikidata.org/entity/Q27137889,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCc1cc(OC)c2oc(-c3ccc4c(c3)OCO4)cc2c1
http://www.wikidata.org/entity/Q105189635,CCCCCCCCCCCC1=C(OC(C)=O)C(=O)C=C(OC)C1=O
http://www.wikidata.org/entity/Q27137973,CC(C)(O)[C@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5C[C@H](O)[C@@]4(C)[C@]3(C)[C@@H](O)C[C@@H]12
http://www.wikidata.org/entity/Q105266810,CC(=O)OC[C@]12[C@H](OC(C)=O)C[C@H](C)[C@]3(C)C[C@@](O)(c4ccoc4)O[C@@]13CC[C@@H](OC(C)=O)[C@@]21CO1
http://www.wikidata.org/entity/Q105216532,COC1=CC(=O)C(O)=C(C[C@@H]2C(C)=CC[C@@H]3C(C)(C)CCC[C@@]23C)C1=O
http://www.wikidata.org/entity/Q105197351,COc1cc(O)c(C(=O)CCc2ccccc2)c2c1C1C(C(C)C)CCC(C)(O)C1O2
